"division","gender","age_group","education","number","cell_proportion_of_division_total"
"Lilley","Male","ages60plus","postgraduateDegree",487,0.00463319728667789
"Lindsay","Female","ages18to29","bachelorDegree",1900,0.0176465124918733
"Lindsay","Female","ages18to29","gradDipDipCertIIIandIV",4321,0.0401318844617814
"Lindsay","Female","ages18to29","highSchoolorCertIorIIorLess",6438,0.0597938144329897
"Lindsay","Female","ages18to29","postgraduateDegree",458,0.00425373827435683
"Lindsay","Female","ages30to44","bachelorDegree",3268,0.0303520014860221
"Lindsay","Female","ages30to44","gradDipDipCertIIIandIV",5923,0.0550106807838767
"Lindsay","Female","ages30to44","highSchoolorCertIorIIorLess",6308,0.0585864214730194
"Lindsay","Female","ages30to44","postgraduateDegree",1009,0.00937122689700009
"Lindsay","Female","ages45to59","bachelorDegree",1559,0.0144794278814897
"Lindsay","Female","ages45to59","gradDipDipCertIIIandIV",4054,0.0376520850747655
"Lindsay","Female","ages45to59","highSchoolorCertIorIIorLess",7329,0.0680691000278629
"Lindsay","Female","ages45to59","postgraduateDegree",421,0.00391009566267298
"Lindsay","Female","ages60plus","bachelorDegree",800,0.00743011052289403
"Lindsay","Female","ages60plus","gradDipDipCertIIIandIV",1841,0.0170985418408099
"Lindsay","Female","ages60plus","highSchoolorCertIorIIorLess",9077,0.0843038915203864
"Lindsay","Female","ages60plus","postgraduateDegree",166,0.00154174793350051
"Lindsay","Male","ages18to29","bachelorDegree",1066,0.00990062227175629
"Lindsay","Male","ages18to29","gradDipDipCertIIIandIV",4361,0.0405033899879261
"Lindsay","Male","ages18to29","highSchoolorCertIorIIorLess",7171,0.0666016531995913
"Lindsay","Male","ages18to29","postgraduateDegree",214,0.00198755456487415
"Lindsay","Male","ages30to44","bachelorDegree",1990,0.0184823999256989
"Lindsay","Male","ages30to44","gradDipDipCertIIIandIV",7166,0.0665552150088233
"Lindsay","Male","ages30to44","highSchoolorCertIorIIorLess",5976,0.0555029256060184
"Lindsay","Male","ages30to44","postgraduateDegree",850,0.00789449243057491
"Lindsay","Male","ages45to59","bachelorDegree",1139,0.0105786198569704
"Lindsay","Male","ages45to59","gradDipDipCertIIIandIV",5756,0.0534596452122225
"Lindsay","Male","ages45to59","highSchoolorCertIorIIorLess",5514,0.0512120367790471
"Lindsay","Male","ages45to59","postgraduateDegree",471,0.00437447757035386
"Lindsay","Male","ages60plus","bachelorDegree",761,0.00706789263490294
"Lindsay","Male","ages60plus","gradDipDipCertIIIandIV",4377,0.040651992198384
"Lindsay","Male","ages60plus","highSchoolorCertIorIIorLess",5705,0.052985975666388
"Lindsay","Male","ages60plus","postgraduateDegree",281,0.00260982632116653
"Lingiari","Female","ages18to29","bachelorDegree",913,0.014161186251396
"Lingiari","Female","ages18to29","gradDipDipCertIIIandIV",1665,0.0258251644124581
"Lingiari","Female","ages18to29","highSchoolorCertIorIIorLess",5396,0.0836952475493237
"Lingiari","Female","ages18to29","postgraduateDegree",130,0.00201637920337511
"Lingiari","Female","ages30to44","bachelorDegree",1974,0.0306179426727882
"Lingiari","Female","ages30to44","gradDipDipCertIIIandIV",2863,0.0444068743020226
"Lingiari","Female","ages30to44","highSchoolorCertIorIIorLess",5068,0.0786077677131158
"Lingiari","Female","ages30to44","postgraduateDegree",498,0.00772428340985234
"Lingiari","Female","ages45to59","bachelorDegree",1244,0.0192951979153741
"Lingiari","Female","ages45to59","gradDipDipCertIIIandIV",2607,0.0404361583322993
"Lingiari","Female","ages45to59","highSchoolorCertIorIIorLess",4494,0.0697046779997518
"Lingiari","Female","ages45to59","postgraduateDegree",404,0.00626628613971957
"Lingiari","Female","ages60plus","bachelorDegree",551,0.00854634570045911
"Lingiari","Female","ages60plus","gradDipDipCertIIIandIV",906,0.0140526119865988
"Lingiari","Female","ages60plus","highSchoolorCertIorIIorLess",2599,0.0403120734582454
"Lingiari","Female","ages60plus","postgraduateDegree",166,0.00257476113661745
"Lingiari","Male","ages18to29","bachelorDegree",483,0.00749162427100137
"Lingiari","Male","ages18to29","gradDipDipCertIIIandIV",2541,0.039412458121355
"Lingiari","Male","ages18to29","highSchoolorCertIorIIorLess",5567,0.0863475617322248
"Lingiari","Male","ages18to29","postgraduateDegree",69,0.00107023203871448
"Lingiari","Male","ages30to44","bachelorDegree",1072,0.0166273731232163
"Lingiari","Male","ages30to44","gradDipDipCertIIIandIV",4352,0.0675021714852959
"Lingiari","Male","ages30to44","highSchoolorCertIorIIorLess",4610,0.0715039086735327
"Lingiari","Male","ages30to44","postgraduateDegree",318,0.00493237374364065
"Lingiari","Male","ages45to59","bachelorDegree",738,0.0114468296314679
"Lingiari","Male","ages45to59","gradDipDipCertIIIandIV",4110,0.0637486040451669
"Lingiari","Male","ages45to59","highSchoolorCertIorIIorLess",3903,0.0605379079290235
"Lingiari","Male","ages45to59","postgraduateDegree",256,0.00397071596972329
"Lingiari","Male","ages60plus","bachelorDegree",402,0.00623526492120611
"Lingiari","Male","ages60plus","gradDipDipCertIIIandIV",1965,0.0304783471894776
"Lingiari","Male","ages60plus","highSchoolorCertIorIIorLess",2439,0.0378303759771684
"Lingiari","Male","ages60plus","postgraduateDegree",169,0.00262129296438764
"Longman","Female","ages18to29","bachelorDegree",1012,0.00974820351782997
"Longman","Female","ages18to29","gradDipDipCertIIIandIV",3841,0.0369988633517637
"Longman","Female","ages18to29","highSchoolorCertIorIIorLess",5752,0.0554067852120138
"Longman","Female","ages18to29","postgraduateDegree",68,0.000655017627680274
"Longman","Female","ages30to44","bachelorDegree",2184,0.0210376249831429
"Longman","Female","ages30to44","gradDipDipCertIIIandIV",5705,0.0549540524399407
"Longman","Female","ages30to44","highSchoolorCertIorIIorLess",5353,0.0515633729554781
"Longman","Female","ages30to44","postgraduateDegree",274,0.00263933573506463
"Longman","Female","ages45to59","bachelorDegree",1463,0.0140925116072977
"Longman","Female","ages45to59","gradDipDipCertIIIandIV",5059,0.0487313849769781
"Longman","Female","ages45to59","highSchoolorCertIorIIorLess",7252,0.0698557034696669
"Longman","Female","ages45to59","postgraduateDegree",298,0.00287051842718708
"Longman","Female","ages60plus","bachelorDegree",1068,0.010287629799449
"Longman","Female","ages60plus","gradDipDipCertIIIandIV",2738,0.0263740921263028
"Longman","Female","ages60plus","highSchoolorCertIorIIorLess",11193,0.107817828038608
"Longman","Female","ages60plus","postgraduateDegree",198,0.00190725721001021
"Longman","Male","ages18to29","bachelorDegree",478,0.00460438861810546
"Longman","Male","ages18to29","gradDipDipCertIIIandIV",3825,0.0368447415570154
"Longman","Male","ages18to29","highSchoolorCertIorIIorLess",5965,0.0574585316046005
"Longman","Male","ages18to29","postgraduateDegree",21,0.000202284855607144
"Longman","Male","ages30to44","bachelorDegree",1001,0.00964224478394051
"Longman","Male","ages30to44","gradDipDipCertIIIandIV",6426,0.0618991658157859
"Longman","Male","ages30to44","highSchoolorCertIorIIorLess",4828,0.0465062515652995
"Longman","Male","ages30to44","postgraduateDegree",176,0.0016953397422313
"Longman","Male","ages45to59","bachelorDegree",810,0.00780241585913268
"Longman","Male","ages45to59","gradDipDipCertIIIandIV",6466,0.0622844703026567
"Longman","Male","ages45to59","highSchoolorCertIorIIorLess",5470,0.052690388579575
"Longman","Male","ages45to59","postgraduateDegree",224,0.0021577051264762
"Longman","Male","ages60plus","bachelorDegree",873,0.00840927042595411
"Longman","Male","ages60plus","gradDipDipCertIIIandIV",6351,0.0611767199029033
"Longman","Male","ages60plus","highSchoolorCertIorIIorLess",7155,0.0689213400890053
"Longman","Male","ages60plus","postgraduateDegree",287,0.00276455969329763
"Lyne","Female","ages18to29","bachelorDegree",647,0.00668436767121589
"Lyne","Female","ages18to29","gradDipDipCertIIIandIV",2070,0.0213858440176459
"Lyne","Female","ages18to29","highSchoolorCertIorIIorLess",3415,0.0352814769663095
"Lyne","Female","ages18to29","postgraduateDegree",62,0.000640542187968138
"Lyne","Female","ages30to44","bachelorDegree",1768,0.0182657836827043
"Lyne","Female","ages30to44","gradDipDipCertIIIandIV",3852,0.0397962662589237
"Lyne","Female","ages30to44","highSchoolorCertIorIIorLess",3248,0.0335561455890405
"Lyne","Female","ages30to44","postgraduateDegree",288,0.00297542177636813
"Lyne","Female","ages45to59","bachelorDegree",1758,0.0181624704265804
"Lyne","Female","ages45to59","gradDipDipCertIIIandIV",5188,0.0535989172770758
"Lyne","Female","ages45to59","highSchoolorCertIorIIorLess",6137,0.0634033452832333
"Lyne","Female","ages45to59","postgraduateDegree",318,0.00328536154473981
"Lyne","Female","ages60plus","bachelorDegree",1825,0.0188546692426105
"Lyne","Female","ages60plus","gradDipDipCertIIIandIV",4040,0.0417385554740529
"Lyne","Female","ages60plus","highSchoolorCertIorIIorLess",14053,0.145186118830907
"Lyne","Female","ages60plus","postgraduateDegree",310,0.00320271093984069
"Lyne","Male","ages18to29","bachelorDegree",281,0.0029031024970814
"Lyne","Male","ages18to29","gradDipDipCertIIIandIV",2072,0.0214065066688707
"Lyne","Male","ages18to29","highSchoolorCertIorIIorLess",3719,0.0384221999524759
"Lyne","Male","ages18to29","postgraduateDegree",26,0.000268614465922122
"Lyne","Male","ages30to44","bachelorDegree",828,0.00855433760705836
"Lyne","Male","ages30to44","gradDipDipCertIIIandIV",4320,0.0446313266455219
"Lyne","Male","ages30to44","highSchoolorCertIorIIorLess",2982,0.030808012976145
"Lyne","Male","ages30to44","postgraduateDegree",175,0.00180798198216813
"Lyne","Male","ages45to59","bachelorDegree",1064,0.0109925304515822
"Lyne","Male","ages45to59","gradDipDipCertIIIandIV",6362,0.0657278935460209
"Lyne","Male","ages45to59","highSchoolorCertIorIIorLess",4936,0.0509954232227537
"Lyne","Male","ages45to59","postgraduateDegree",294,0.00303740973004246
"Lyne","Male","ages60plus","bachelorDegree",1636,0.0169020487018689
"Lyne","Male","ages60plus","gradDipDipCertIIIandIV",9139,0.0944179847716261
"Lyne","Male","ages60plus","highSchoolorCertIorIIorLess",9493,0.0980752740384119
"Lyne","Male","ages60plus","postgraduateDegree",487,0.0050313555732336
"Lyons","Female","ages18to29","bachelorDegree",467,0.00691821104247219
"Lyons","Female","ages18to29","gradDipDipCertIIIandIV",1585,0.0234804379064634
"Lyons","Female","ages18to29","highSchoolorCertIorIIorLess",3183,0.0471534598462291
"Lyons","Female","ages18to29","postgraduateDegree",55,0.000814778602432484
"Lyons","Female","ages30to44","bachelorDegree",1167,0.0172881205279765
"Lyons","Female","ages30to44","gradDipDipCertIIIandIV",2734,0.0405019036190984
"Lyons","Female","ages30to44","highSchoolorCertIorIIorLess",3606,0.0534198480067553
"Lyons","Female","ages30to44","postgraduateDegree",204,0.00302208790720412
"Lyons","Female","ages45to59","bachelorDegree",1112,0.0164733419255441
"Lyons","Female","ages45to59","gradDipDipCertIIIandIV",2947,0.0436573189339733
"Lyons","Female","ages45to59","highSchoolorCertIorIIorLess",5606,0.083048160822482
"Lyons","Female","ages45to59","postgraduateDegree",206,0.00305171622001985
"Lyons","Female","ages60plus","bachelorDegree",939,0.0139104928669837
"Lyons","Female","ages60plus","gradDipDipCertIIIandIV",2047,0.0303245781668963
"Lyons","Female","ages60plus","highSchoolorCertIorIIorLess",7835,0.116068915455609
"Lyons","Female","ages60plus","postgraduateDegree",170,0.00251840658933677
"Lyons","Male","ages18to29","bachelorDegree",201,0.00297764543798053
"Lyons","Male","ages18to29","gradDipDipCertIIIandIV",1889,0.0279839414544539
"Lyons","Male","ages18to29","highSchoolorCertIorIIorLess",3223,0.0477460261025436
"Lyons","Male","ages18to29","postgraduateDegree",28,0.000414796379420174
"Lyons","Male","ages30to44","bachelorDegree",592,0.00876998059345511
"Lyons","Male","ages30to44","gradDipDipCertIIIandIV",3319,0.0491681851176985
"Lyons","Male","ages30to44","highSchoolorCertIorIIorLess",3107,0.0460275839592314
"Lyons","Male","ages30to44","postgraduateDegree",109,0.00161474304845711
"Lyons","Male","ages45to59","bachelorDegree",603,0.0089329363139416
"Lyons","Male","ages45to59","gradDipDipCertIIIandIV",4248,0.0629305364206035
"Lyons","Male","ages45to59","highSchoolorCertIorIIorLess",4699,0.0696117209605499
"Lyons","Male","ages45to59","postgraduateDegree",174,0.00257766321496822
"Lyons","Male","ages60plus","bachelorDegree",759,0.0112439447135683
"Lyons","Male","ages60plus","gradDipDipCertIIIandIV",4145,0.0614046783105936
"Lyons","Male","ages60plus","highSchoolorCertIorIIorLess",6320,0.0936254684976964
"Lyons","Male","ages60plus","postgraduateDegree",224,0.00331837103536139
"Macarthur","Female","ages18to29","bachelorDegree",1908,0.0184139668201164
"Macarthur","Female","ages18to29","gradDipDipCertIIIandIV",3884,0.0374841966086646
"Macarthur","Female","ages18to29","highSchoolorCertIorIIorLess",6570,0.0634065838617215
"Macarthur","Female","ages18to29","postgraduateDegree",466,0.00449733151895924
"Macarthur","Female","ages30to44","bachelorDegree",3260,0.031462018780702
"Macarthur","Female","ages30to44","gradDipDipCertIIIandIV",5396,0.0520763967302663
"Macarthur","Female","ages30to44","highSchoolorCertIorIIorLess",6198,0.0598164393873592
"Macarthur","Female","ages30to44","postgraduateDegree",1026,0.00990185008251542
"Macarthur","Female","ages45to59","bachelorDegree",1561,0.0150650954959128
"Macarthur","Female","ages45to59","gradDipDipCertIIIandIV",3904,0.0376772151287916
"Macarthur","Female","ages45to59","highSchoolorCertIorIIorLess",7274,0.0702008357701921
"Macarthur","Female","ages45to59","postgraduateDegree",377,0.00363839910439407
"Macarthur","Female","ages60plus","bachelorDegree",803,0.0077496935830993
"Macarthur","Female","ages60plus","gradDipDipCertIIIandIV",1766,0.0170435353272146
"Macarthur","Female","ages60plus","highSchoolorCertIorIIorLess",8188,0.0790217821399963
"Macarthur","Female","ages60plus","postgraduateDegree",165,0.0015924027910478
"Macarthur","Male","ages18to29","bachelorDegree",1195,0.0115328565775886
"Macarthur","Male","ages18to29","gradDipDipCertIIIandIV",3908,0.037715818832817
"Macarthur","Male","ages18to29","highSchoolorCertIorIIorLess",7205,0.069534921875754
"Macarthur","Male","ages18to29","postgraduateDegree",178,0.00171786482913036
"Macarthur","Male","ages30to44","bachelorDegree",2152,0.0207687927656659
"Macarthur","Male","ages30to44","gradDipDipCertIIIandIV",6380,0.061572907920515
"Macarthur","Male","ages30to44","highSchoolorCertIorIIorLess",5787,0.0558499087987492
"Macarthur","Male","ages30to44","postgraduateDegree",933,0.00900431396392484
"Macarthur","Male","ages45to59","bachelorDegree",1172,0.0113108852794426
"Macarthur","Male","ages45to59","gradDipDipCertIIIandIV",5483,0.0529160272928187
"Macarthur","Male","ages45to59","highSchoolorCertIorIIorLess",5463,0.0527230087726917
"Macarthur","Male","ages45to59","postgraduateDegree",550,0.00530800930349267
"Macarthur","Male","ages60plus","bachelorDegree",810,0.00781725006514375
"Macarthur","Male","ages60plus","gradDipDipCertIIIandIV",4308,0.0415761892353571
"Macarthur","Male","ages60plus","highSchoolorCertIorIIorLess",5063,0.0488626383701516
"Macarthur","Male","ages60plus","postgraduateDegree",284,0.00274086298580349
"Mackellar","Female","ages18to29","bachelorDegree",1919,0.0193662327177314
"Mackellar","Female","ages18to29","gradDipDipCertIIIandIV",1845,0.0186194368755677
"Mackellar","Female","ages18to29","highSchoolorCertIorIIorLess",3769,0.0380361287718236
"Mackellar","Female","ages18to29","postgraduateDegree",272,0.00274497931173681
"Mackellar","Female","ages30to44","bachelorDegree",5168,0.0521546069229993
"Mackellar","Female","ages30to44","gradDipDipCertIIIandIV",4374,0.044141689373297
"Mackellar","Female","ages30to44","highSchoolorCertIorIIorLess",2623,0.0264708850539913
"Mackellar","Female","ages30to44","postgraduateDegree",1395,0.014078110808356
"Mackellar","Female","ages45to59","bachelorDegree",3653,0.0368654758300535
"Mackellar","Female","ages45to59","gradDipDipCertIIIandIV",5108,0.0515490967807044
"Mackellar","Female","ages45to59","highSchoolorCertIorIIorLess",4258,0.0429710364315269
"Mackellar","Female","ages45to59","postgraduateDegree",1063,0.0107276213543244
"Mackellar","Female","ages60plus","bachelorDegree",2224,0.0224442426077303
"Mackellar","Female","ages60plus","gradDipDipCertIIIandIV",3913,0.0394893531133313
"Mackellar","Female","ages60plus","highSchoolorCertIorIIorLess",8326,0.08402462407912
"Mackellar","Female","ages60plus","postgraduateDegree",563,0.00568170350186699
"Mackellar","Male","ages18to29","bachelorDegree",1340,0.0135230598445857
"Mackellar","Male","ages18to29","gradDipDipCertIIIandIV",2359,0.0238066404278938
"Mackellar","Male","ages18to29","highSchoolorCertIorIIorLess",4550,0.045917852457362
"Mackellar","Male","ages18to29","postgraduateDegree",158,0.00159451004137653
"Mackellar","Male","ages30to44","bachelorDegree",3350,0.0338076496114643
"Mackellar","Male","ages30to44","gradDipDipCertIIIandIV",5429,0.054788576041982
"Mackellar","Male","ages30to44","highSchoolorCertIorIIorLess",2663,0.0268745584821879
"Mackellar","Male","ages30to44","postgraduateDegree",1115,0.0112523968109799
"Mackellar","Male","ages45to59","bachelorDegree",3289,0.0331920476334645
"Mackellar","Male","ages45to59","gradDipDipCertIIIandIV",5873,0.0592693510949642
"Mackellar","Male","ages45to59","highSchoolorCertIorIIorLess",3164,0.0319305681703502
"Mackellar","Male","ages45to59","postgraduateDegree",1346,0.0135836108588152
"Mackellar","Male","ages60plus","bachelorDegree",2807,0.0283277828236956
